site_id,survey_id,static_descriptors_reef_id (archived field),reef_name,orientation_of_transect,coordinates_in_decimal_degree_format,longitude_degrees,longitude_minutes,longitude_seconds,longitude_cardinal_direction,latitude_degrees,latitude_minutes,latitude_seconds,latitude_cardinal_direction,country,state_province_island,city_town,region,distance_from_shore (m),distance_from_nearest_river (km),distance_to_nearest_popn (km),errors,what_errors,year,date,depth (m),time_of_day_work_began,time_of_day_work_ended,method_used_to_determine_location (archived field),river_mouth_width,weather,air_temp (C),water_temp_at_surface (C),water_temp_at_3_m (C),water_temp_at_10_m (C),approx_popn_size_x_1000,horizontal_visibility_in_water (m),best_reef_area,why_was_this_site_selected,sheltered_or_exposed,any_major_storms_in_last_years,when_storms,overall_anthro_impact,what_kind_of_impacts (archived field),siltation,dynamite_fishing,poison_fishing,aquarium_fish_collection,harvest_of_inverts_for_food,harvest_of_inverts_for_curio,tourist_diving_snorkeling,sewage_pollution,industrial_pollution,commercial_fishing,live_food_fishing,artisinal_recreational,other_forms_of_fishing (archived field),other_fishing (archived field),yachts,level_of_other_impacts (archived field),other_impacts,is_site_protected,is_protection_enforced,level_of_poaching,spearfishing,banned_commercial_fishing,recreational_fishing,invertebrate_shell_collection,anchoring,diving,other_specify,nature_of_protection (archived field),site_comments,substrate_comments,fish_comments,inverts_comments,comments_from_organism_sheet (archived field),grouper_size (archived field),percent_bleaching (archived field),percent_colonies_bleached (archived field),percent_of_each_colony (archived field),suspected_disease (archived field),rare_animals_details,submitted_by (archived field)
62e82aba-a120-4d96-941d-0beed6303ace,462d6db3-a80e-4d16-a1b9-f2a114047b0e,153.6.46.0E.26.36.54.0S,Mudjimba (Old Woman) Island - The Ledge (Mudjimba Island) (Fringing reef leeward) Site 1,"","-26.615, 153.112778",153,6,46.0,E,26,36,54.0,S,Australia,Queensland,"",Indo-Pacific,"","","","","",2018,04-March-18,6.0, 8:30 am,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","",11 drupella; Coral disease colony = 1%/1%/2%/0,"","","","","","","",""
306a2d7b-99fd-42cd-8085-37d797e4ac8d,46439ae2-1183-40c1-82d9-039e5b0df38b,146.28.0.72E.18.34.36.84S,Palm Island Reefs - Orpheus Island (Pioneer Bay) Site 1,"","-18.5769, 146.466867",146,28,0.72,E,18,34,36.84,S,Australia,"","",Indo-Pacific,"","","","","",2021,17-March-21,2.0, 3:30 pm,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","","1 drupella; Coral disease population = 1%/0/0/0, Coral disease colony = 1%/0/0/0","","","","","","","",""
bc456476-f44d-4053-b52e-228412c594ad,46633102-6d23-44b5-a1e3-64c97d3d468f,148.56.53.2E.20.3.56.9S,Hook Island - Luncheon Bay (Fringing reef leeward) Site 1,"","-20.065806, 148.948111",148,56,53.2,E,20,3,56.9,S,Australia,Queensland,"",Indo-Pacific,"","","",true,"no site description, no fish survey",2016,23-April-16,7.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","","",""
14052e69-ab1f-4fbb-aa71-155492a79a0e,467aee26-9a69-4c11-bde2-4c6323abde28,151.55.29.8E.23.26.1.2S,Heron Reef - Coral Cascade (Back reef slope) Site 1,"","-23.433667, 151.924944",151,55,29.8,E,23,26,1.2,S,Australia,"","",Indo-Pacific,"","","",true,no site description,2017,30-October-17,6.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","",OT = Halimeda hydroid. Research debris.,"","","","","","","","",""
06f5c90e-8dbe-4c38-b2df-ca32c78eea00,470cf948-7508-4e35-8878-c4b2a55a591a,153.31.34.0E.27.24.51.5S,Shag Rock Island - Shag Rock East (Fringing reef seaward) Site 1,"","-27.414306, 153.526111",153,31,34.0,E,27,24,51.5,S,Australia,"","",Indo-Pacific,"","","","","",2021,14-March-21,9.0, 2:18 pm,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","",21 drupella; Coral disease colony = 0/1%/1%/2%,"","","","","","","",""
0759e722-0ea0-4c1f-8545-7136eeb96feb,472b8353-574d-4e76-9e0f-c78af7620b70,149.9.57.0E.19.44.44.0S,Hardy Reef - Hardy Reef (Back reef wall) Site 3,"","-19.745556, 149.165833",149,9,57.0,E,19,44,44.0,S,Australia,Queensland,"",Indo-Pacific,"","","",true,"no site description, no fish survey",2017,05-August-17,5.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","","",""
9f24bc12-ea3b-4484-a4bf-b46af93b4e78,4732437b-2f5c-409f-bdcc-384645641cb2,153.9.38.36E.26.38.43.05S,Mooloolaba MEAM - MEAM Inner Gneerings Site 2,"","-26.645292, 153.160656",153,9,38.36,E,26,38,43.05,S,Australia,"","",Indo-Pacific,"","","","","",2021,20-November-21,12.0,11:33 am,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","","8 drupella; Coral disease population = 0/1%/0/0, Coral disease colony = 0/1%/0/0","","","","","","","",""
4a9781b1-22f6-4ea5-ba06-67723bb83da0,473374b0-274f-45d8-8e63-a093683e41ea,145.49.59.0E.16.15.0.0S,Opal Reef - SNO (South North Opal) (Reef flat) Site 1,"","-16.25, 145.833056",145,49,59.0,E,16,15,0.0,S,Australia,Queensland,"",Indo-Pacific,"","","",true,did not record fish,2010,05-February-10,1.0,12:15 pm, 1:15 pm,Gps,"",Sunny,"","","","","",15.0,No,Existing site on back reef crest medium,Sometimes,Yes,1-28-10,Low,"",Occasionally,None,None,None,None,None,High,None,None,Low,Low,Low,"","",Few,"","",true,Yes,None,No,No,No,No,No,No,"","","Cyclone Olga (end Jan 2010), Marine Park yellow zon","","","","","","","","","5,3,7,8",0,""
d8568b11-0648-4279-93a9-4dad84e79786,475be366-f122-40d9-bf08-df8c17015708,151.55.20.5E.23.26.4.4S,Heron Reef - Blue Pools (Back reef slope) Site 1,"","-23.434556, 151.922361",151,55,20.5,E,23,26,4.4,S,Australia,"","",Indo-Pacific,"","","","","",2020,20-November-20,5.0,10:53 am,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","",Coral disease colony = 0/0/2%/1%,"","","","","","","",""
66ac8a48-019d-4ad3-a4ca-85df36cfcff2,47b773ba-d26d-4d0c-9a89-26457d431bf9,153.33.4.0E.27.23.26.0S,Flat Rock Island - The Nursery (Fringing reef leeward) Site 1,"","-27.390556, 153.551111",153,33,4.0,E,27,23,26.0,S,Australia,Queensland,"",Indo-Pacific,"","","",false,"",2014,23-November-14,7.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","",Rare animals transect 50-70 wobbeDom. alge 1 asparagpsisDom. alge 2 red algaeDom. alge 3 Coralline algae,"","","","","","","","",""
d11342b3-5ab9-4830-907c-a6a28cef29ff,486b6191-c21f-4b26-8e59-348bfeb7df87,146.0.4.0E.16.30.45.0S,Hastings Reef - North Hastings B (Back reef wall) Site 1,"","-16.5125, 146.001111",146,0,4.0,E,16,30,45.0,S,Australia,Queensland,"",Indo-Pacific,"","","",false,"",2008,14-June-08,7.0,10:00 am,"",Gps,"",Sunny,"","","","","",10.0,No,"",Exposed,No,"",Low,"",Never,None,None,None,None,None,High,None,None,None,None,None,"","",None,"","",true,Yes,None,Yes,Yes,Yes,Yes,Yes,No,"","","","","","","","","","","",0,0,""
55d44f1e-75ff-4c86-a287-562d2086c3ed,48ea1cc2-02fe-40a0-9187-7d5a155c4c7b,153.6.54.0E.26.21.45.0S,Jew Shoal - The Pinnacles (The Pin) (Other) Site 2,"","-26.3625, 153.115",153,6,54.0,E,26,21,45.0,S,Australia,Queensland,"",Indo-Pacific,"","","",true,no site description,2013,29-September-13,12.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","2,0,2,0",1,""
56d3f2b0-5036-4448-8834-c0cb8440a694,4930e792-1153-4a7c-9eca-a3006abc0166,153.31.35.0E.27.24.51.1S,Shag Rock Island - Shag Rock West (Fringing reef seaward) Site 2,"","-27.414194, 153.526389",153,31,35.0,E,27,24,51.1,S,Australia,"","",Indo-Pacific,"","","",true,no site description,2016,09-October-16,5.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","",OT: Burrowing Urchin,"","","","","","","","",""
ec394c5f-031d-4dcc-9f13-b3857843dbaa,49ec4157-bb4f-4470-9e96-17a8baf40ebd,153.23.5.81E.27.31.5.94S,Goat Island - Goat Island East Site 1,"","-27.518318, 153.384948",153,23,5.81,E,27,31,5.94,S,Australia,"","",Indo-Pacific,"","","","","",2023,25-May-23,5.0, 9:10 am,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","",Coral disease colony = 0/0/0/2%,"","","","","","","",""
bdd35af0-3c4f-4876-9b49-5d050ec920a5,49f8f4c6-5227-4047-bff3-e88a29e38d1a,113.52.2.9E.22.8.53.8S,South Mandu Reef - South Mandu Reef 2 (Fringing reef seaward) Site 1,"","-22.148278, 113.867472",113,52,2.9,E,22,8,53.8,S,Australia,Western Australia,"",Indo-Pacific,"","","",true,no site description; did not record fish,2013,12-June-13,1.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","1 trochus, 15 drupella","","","","","","",0,0,""
0db6a916-de07-460d-b5e6-3ff1e458a64b,49ffb640-a159-402b-9cac-fc73d853ce6b,153.6.11.0E.26.21.35.0S,Jew Shoal - The Pinnacles (The Pin) (Reef flat) Site 1,"","-26.359722, 153.103056",153,6,11.0,E,26,21,35.0,S,Australia,Queensland,"",Indo-Pacific,"","","",false,"",2009,05-September-09,10.0, 9:30 am,10:30 am,Gps,"",Sunny,"","","","","",5.0,Yes,"Popular local dive site, major fishing location, off the coast from Noosa Biosphere region",Sometimes,Yes,3-16-09,High,"",Often,"",None,Low,Low,None,Low,None,None,None,None,Medium,"","",Medium,"","",false,"","","","","","","","","","","Commercial fishing in the area, not at this location 1 aquarist in area","","","","","","","","","2,0,1,0",6,""
30a26652-4cf9-4280-9b1d-7417ae2f8e16,4a398e7f-fa7e-4681-81cc-dee916e6abd7,151.55.5.4E.23.27.3.9S,Heron Reef - Half Way (Doug's Place) (Fringing reef seaward) Site 1,"","-23.451083, 151.918167",151,55,5.4,E,23,27,3.9,S,Australia,"","",Indo-Pacific,"","","",true,"no site description, no fish survey",2016,22-September-16,6.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","","",""
f29797d5-e481-4bb8-b28e-4e8a255d9af7,4a6c7530-c4b6-41a5-a2e2-cf80c0ab593d,145.52.8.0E.16.14.8.0S,Opal Reef - Two Tone (Reef flat) Site 1,"","-16.235556, 145.868889",145,52,8.0,E,16,14,8.0,S,Australia,Queensland,"",Indo-Pacific,"","","",false,"",2009,22-March-09,5.0,10:45 am,12:00 pm,Gps,"",Sunny,"","","","","",15.0,No,Long Term RCA site,Sometimes,No,"",Low,"",Occasionally,None,None,None,None,None,Medium,Low,None,None,None,None,"","",None,"","",true,No,Low (<1/month),Yes,Yes,Yes,Yes,No,No,"","","","","","","","","","","","1,1,0,0",0,""
66ac8a48-019d-4ad3-a4ca-85df36cfcff2,4ab0e693-5b39-4dfb-9868-f921020fdb02,153.33.4.0E.27.23.26.0S,Flat Rock Island - The Nursery (Fringing reef leeward) Site 1,"","-27.390556, 153.551111",153,33,4.0,E,27,23,26.0,S,Australia,Queensland,"",Indo-Pacific,"","","",false,"",2010,22-August-10,7.0, 9:15 am,10:20 am,Gps,"",Sunny,"","","","","",20.0,No,"NRM interest, Grey Nurse Shark protection zone, popular site",Sometimes,Yes,6-15-09,Medium,"",Occasionally,None,None,Medium,Medium,None,High,None,None,None,None,High,"","",Medium,"","",true,Yes,Low (<1/month),Yes,Yes,Yes,Yes,No,No,"","","","","","","","","","","","0,2,1,0",0,""
f5103c4c-9a67-4517-ab29-d1816ddaaa8c,4c9a174d-8917-45bb-9316-eedc2b4b9fce,153.8.44.0E.26.48.12.0S,Kings Beach - Kings Beach Reef (Fringing reef seaward) Site 1,"","-26.803333, 153.145556",153,8,44.0,E,26,48,12.0,S,Australia,Queensland,"",Indo-Pacific,"","","",false,"",2014,19-December-14,4.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","",Wrasse <20cm abundantT2: one cleaner wrasseDom Algae 1: Turf Dom Algae 2: NIADom Algae 3: Asparagopsis,"","","","","","","","",""
425e8252-3d5f-4df7-8784-d5f0fff23528,4cf1c35d-ae7f-4dc2-b28e-d0209a65b05c,153.6.5.7E.26.45.16.2S,Moving Rock - Yellow Moving Rock (Reef flat) Site 1,"","-26.7545, 153.101583",153,6,5.7,E,26,45,16.2,S,Australia,Queensland,South East,Indo-Pacific,"","","",true,"no site description, no belt report",2017,24-June-17,23.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","",OT = Ascidian,"","","","","","","","",""
1ba7cbe6-e672-4809-8cbf-3276d20aa1be,4d0f48ba-0db6-473a-a2ce-ca3515c5665d,153.33.25.0E.27.23.48.0S,Flat Rock Island - Shark Gulley (Fringing reef seaward) Site 1,"","-27.396667, 153.556944",153,33,25.0,E,27,23,48.0,S,Australia,Queensland,"",Indo-Pacific,"","","","","",2018,25-August-18,9.0, 1:30 pm,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","",7 drupella; Coral disease colony = 2%/2%/0/2%,"","","","","","","",""
2a904f72-116e-4550-b4b7-6d37d5bc1050,4d335e35-3112-4817-ad80-d7a5cefc73d0,153.14.6.1E.27.25.5.6S,Green Island - Green Island North (Fringing reef seaward) Site 1,"","-27.418222, 153.235028",153,14,6.1,E,27,25,5.6,S,Australia,Queensland,South East,Indo-Pacific,"","","",true,no site description,2017,16-December-17,3.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","",Crustose,"","","","","","","","",""
941819a5-a99f-47c0-8f2c-d23d1bd0f747,4d64db2f-6773-410b-b1bd-2a39c10d8837,153.26.0.2E.27.59.12.1S,Narrowneck Reef- Narrowneck Artificial Reef (Fringing reef seaward) Site 1,"","-27.986694, 153.433389",153,26,0.2,E,27,59,12.1,S,Australia,"","",Indo-Pacific,"","","","","",2019,08-September-19,9.0, 1:00 pm,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","","","","","","","","","",""
fabfd7bc-ee79-4c47-a88e-8cf81511892d,4ddd4def-3b45-4d8b-bfc2-9e034824bef3,153.22.58.3E.27.30.59.6S,Goat Island - Goat Island West (Reef flat) Site 1,"","-27.516556, 153.382861",153,22,58.3,E,27,30,59.6,S,Australia,"","",Indo-Pacific,"","","",true,"no site description, no fish survey",2016,21-November-16,1.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","","",""
bdd35af0-3c4f-4876-9b49-5d050ec920a5,4df48640-f65b-4818-8021-54b4ed1fd866,113.52.2.9E.22.8.53.8S,South Mandu Reef - South Mandu Reef 2 (Fringing reef seaward) Site 1,"","-22.148278, 113.867472",113,52,2.9,E,22,8,53.8,S,Australia,Western Australia,"",Indo-Pacific,"","","",true,did not record fish,2016,27-February-16,2.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","",25.5 Sargassum 29.5 creeping Dictyota 64 Sargassum 66.5 creeping Dictyota  76.5 Sargassum 83.5 sargassum 84 erect Dictoyta.,"","","","","","","","",""
c6b35076-7a55-4d31-bf94-b50d366fc5a0,4e947826-59af-46f7-9409-cfa83b69161f,148.52.33.0E.20.2.20.4S,Hayman Island Reefs - Blue Pearl Bay (Fringing reef leeward) Site 3,"","-20.039, 148.875833",148,52,33.0,E,20,2,20.4,S,Australia,"","",Indo-Pacific,"","","",true,did not record fish,2015,02-October-15,6.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","","",""
9ec56543-5ea4-4b00-82e0-5253d911c470,4eecf15b-dee4-4006-8cd4-50e027fab541,153.13.28.38E.27.23.18.83S,St Helena - Palindrome Site 1,"","-27.388565, 153.224549",153,13,28.38,E,27,23,18.83,S,Australia,"","",Indo-Pacific,"","","","","",2019,11-January-19,3.0, 1:00 pm,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","",1 drupella,"","","","","","","",""
9dd8ffd2-cf24-4715-81da-18d1d35392be,4f07e47b-17b1-4187-91b7-2d9afe95a9c9,153.24.35.8E.27.28.19.3S,Myora Reef - Myora Reef (Fringing reef leeward) Site 1,"","-27.472028, 153.409944",153,24,35.8,E,27,28,19.3,S,Australia,"","",Indo-Pacific,"","","",true,no site description,2017,26-November-17,2.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","",OT = Ascidian; 2 Wobbygong sharks  2 Tawny Nurse Sharks,"","","","","","","","",""
d6f0ab48-c00a-43cd-8f46-867fc3f33bbb,4f0b0604-65c2-4a10-99c2-bb7d2643f844,148.48.46.5E.20.15.9.2S,Daydream Island - Lovers Cove (Fringing reef leeward) Site 1,"","-20.252556, 148.812917",148,48,46.5,E,20,15,9.2,S,Australia,Queensland,"",Indo-Pacific,"","","","","",2022,24-September-22,5.0,12:00 pm,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","","","","","","","","","",""
b5f72d25-2bdd-4053-800e-cc65c294e3ac,4f3fd610-f1e7-441e-aa09-c88719adcce8,145.51.43.0E.16.14.31.0S,Opal Reef - The Wedge (Back reef slope) Site 1,"","-16.241944, 145.861944",145,51,43.0,E,16,14,31.0,S,Australia,Queensland,"",Indo-Pacific,"","","",true,"no site description, no fish survey",2017,30-April-17,5.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","","",""
d6f0ab48-c00a-43cd-8f46-867fc3f33bbb,5031cd71-6236-4545-94b3-3c2e4d84eed5,148.48.46.5E.20.15.9.2S,Daydream Island - Lovers Cove (Fringing reef leeward) Site 1,"","-20.252556, 148.812917",148,48,46.5,E,20,15,9.2,S,Australia,Queensland,"",Indo-Pacific,"","","","","",2020,09-March-20,5.0, 3:00 pm,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"",did not record fish,"Coral disease population = 1% in S1, Coral disease colony = 2% in S1","","","","","","","",""
69c98d3d-3531-403b-80e2-606515e64d0f,504cc75a-82fc-4b8d-8167-ef940d652a1e,151.54.39.6E.23.26.5.6S,Heron Reef - Gorgonian Hole (Back reef slope) Site 1,"","-23.434889, 151.911",151,54,39.6,E,23,26,5.6,S,Australia,Queensland,Fitzroy,Indo-Pacific,"","","","","",2020,20-November-20,9.0,12:47 pm,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","",12 drupella; Coral disease colony = 0/2%/2%/3%,"","","","","","","",""
d7b25a5d-7051-48b6-a368-4ea743013b94,50f90e9b-4e10-40fd-851d-835aa50deddc,153.31.30.96E.27.24.51.55S,Shag Rock Island - Shag Rock West Site 1,"","-27.414319, 153.525268",153,31,30.96,E,27,24,51.55,S,Australia,"","",Indo-Pacific,"","","","","",2021,14-March-21,9.0,11:57 am,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","",30 drupella; Coral disease colony = 0/3%/2%/1%,"","","","","","","",""
b1c07002-1e25-4ca2-ae15-161b5bdc1397,5104d801-3c0b-42ff-8625-99c713f36604,146.29.18.87E.18.32.39.6S,Palm Island Reefs - Pelorus Island Site 2,"","-18.544333, 146.488575",146,29,18.87,E,18,32,39.6,S,Australia,"","",Indo-Pacific,"","","","","",2020,22-October-20,5.0, 2:00 pm,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","",Coral disease colony = 0/0/3%/1%,"","","","","","","",""
0bcab133-8da0-4ee1-8d9a-1af441af444c,513cd74b-c4c1-4c67-adbd-35bf05e089f8,149.9.57.0E.19.44.44.0S,Hardy Reef - Hardy Reef (Back reef wall) Site 2,"","-19.745556, 149.165833",149,9,57.0,E,19,44,44.0,S,Australia,Queensland,"",Indo-Pacific,"","","",false,"",2009,23-May-09,5.0,11:30 am, 1:00 pm,Gps,"",Sunny,"","","","","",8.0,No,Previous survey site,Sheltered,No,"",Medium,"",Occasionally,None,None,None,None,None,High,None,None,Low,None,Low,"","",Many,"","",true,Yes,None,Yes,No,No,No,No,No,"","",Commercial fishing is seasonal,"","","","","","","","","1,1,1,0",1,""
6a05f12c-89b8-4904-9841-314b57be7b98,5165be3b-6dc2-4972-9981-b3cfa0ae9e6d,151.54.50.0E.23.26.19.6S,Heron Reef - White Wedding (Reef flat) Site 1,"","-23.438778, 151.913889",151,54,50.0,E,23,26,19.6,S,Australia,"","",Indo-Pacific,"","","","","",2019,28-October-19,2.0, 9:45 am,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","","","","","","","","","",""
6946fda4-cacf-4d32-bf5e-c906ba4bfd23,51780316-f0d4-425d-ad6e-f271cd60bfc3,149.3.56.6E.19.48.47.2S,Bait Reef - Banjoras Pond (Lagoon) Site 1,"","-19.813111, 149.065722",149,3,56.6,E,19,48,47.2,S,Australia,Queensland,Mackay Whitsunday,Indo-Pacific,"","","",true,"no site description, no fish survey",2017,07-August-17,2.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","","",""
